Country_1,Country_2,Cooperation_Count,Country_Pair,Total_Articles_Country_1,Total_Articles_Country_2,Int_ij,k_i,k_j,Sim_ij
Bao,Peoples R China,2,"('Bao', 'Peoples R China')",1,994,0.004024144869215292,2,152,0.0036383126100892585
Cathy Yang,Peoples R China,1,"('Cathy Yang', 'Peoples R China')",1,994,0.001006036217303823,4,152,0.001286337759335321
Bangladesh,Peoples R China,1,"('Bangladesh', 'Peoples R China')",3,994,0.00033534540576794097,6,152,0.0006063854350148764
Chenghao,Peoples R China,4,"('Chenghao', 'Peoples R China')",1,994,0.01609657947686117,3,152,0.005941339612968221
Jing,Peoples R China,4,"('Jing', 'Peoples R China')",2,994,0.008048289738430584,3,152,0.004201161529662087
Mieke,Peoples R China,1,"('Mieke', 'Peoples R China')",1,994,0.001006036217303823,4,152,0.001286337759335321
Beatrice,Peoples R China,1,"('Beatrice', 'Peoples R China')",1,994,0.001006036217303823,6,152,0.0010502903824155217
Fangjun,Peoples R China,3,"('Fangjun', 'Peoples R China')",1,994,0.009054325955734407,2,152,0.005457468915133887
Luying,Peoples R China,3,"('Luying', 'Peoples R China')",1,994,0.009054325955734407,1,152,0.007718026556011925
Nianqi,Peoples R China,1,"('Nianqi', 'Peoples R China')",1,994,0.001006036217303823,2,152,0.0018191563050446293
Fue,Peoples R China,3,"('Fue', 'Peoples R China')",1,994,0.009054325955734407,1,152,0.007718026556011925
Libing,Peoples R China,1,"('Libing', 'Peoples R China')",1,994,0.001006036217303823,2,152,0.0018191563050446293
Hongjin,Peoples R China,2,"('Hongjin', 'Peoples R China')",1,994,0.004024144869215292,1,152,0.005145351037341284
Guangyong,Peoples R China,2,"('Guangyong', 'Peoples R China')",1,994,0.004024144869215292,2,152,0.0036383126100892585
Hongdan,Peoples R China,3,"('Hongdan', 'Peoples R China')",2,994,0.004527162977867203,2,152,0.0038590132780059625
Liuyang,Peoples R China,4,"('Liuyang', 'Peoples R China')",2,994,0.008048289738430584,1,152,0.007276625220178517
Julan,Peoples R China,5,"('Julan', 'Peoples R China')",2,994,0.012575452716297788,3,152,0.005251451912077609
Liming,Peoples R China,1,"('Liming', 'Peoples R China')",1,994,0.001006036217303823,2,152,0.0018191563050446293
Mijia,Peoples R China,2,"('Mijia', 'Peoples R China')",1,994,0.004024144869215292,2,152,0.0036383126100892585
Fong,Peoples R China,3,"('Fong', 'Peoples R China')",1,994,0.009054325955734407,2,152,0.005457468915133887
Chenqian,Peoples R China,3,"('Chenqian', 'Peoples R China')",1,994,0.009054325955734407,2,152,0.005457468915133887
Lixin,Peoples R China,1,"('Lixin', 'Peoples R China')",1,994,0.001006036217303823,1,152,0.002572675518670642
BaoWen,Peoples R China,1,"('BaoWen', 'Peoples R China')",1,994,0.001006036217303823,3,152,0.0014853349032420552
Mingpeng,Peoples R China,4,"('Mingpeng', 'Peoples R China')",1,994,0.01609657947686117,2,152,0.007276625220178517
Aimin,Peoples R China,2,"('Aimin', 'Peoples R China')",1,994,0.004024144869215292,4,152,0.002572675518670642
Kai,Peoples R China,1,"('Kai', 'Peoples R China')",1,994,0.001006036217303823,3,152,0.0014853349032420552
Jialing,Peoples R China,2,"('Jialing', 'Peoples R China')",1,994,0.004024144869215292,1,152,0.005145351037341284
Chen,Peoples R China,2,"('Chen', 'Peoples R China')",1,994,0.004024144869215292,3,152,0.0029706698064841104
Jialin,Peoples R China,2,"('Jialin', 'Peoples R China')",1,994,0.004024144869215292,1,152,0.005145351037341284
Denmark,Finland,1,"('Denmark', 'Finland')",127,163,4.830684507994783e-05,60,18,0.00021149127702865418
Australia,Finland,8,"('Australia', 'Finland')",853,163,0.00046030250505253923,255,18,0.0003166761281876989
Canada,Finland,6,"('Canada', 'Finland')",1030,163,0.00021442611233545773,210,18,0.00023817322423990084
Brazil,Finland,2,"('Brazil', 'Finland')",71,163,0.00034563207465652815,65,18,0.0005435181962188242
Finland,Finland,47,"('Finland', 'Finland')",163,163,0.08314200760284542,76,18,0.007795916966406788
Croatia,Finland,1,"('Croatia', 'Finland')",6,163,0.0010224948875255625,29,18,0.0013995722441246348
Austria,Finland,1,"('Austria', 'Finland')",58,163,0.00010577533319229955,53,18,0.0003329798962590429
Estonia,Finland,1,"('Estonia', 'Finland')",13,163,0.00047192071731949034,28,18,0.0009676521222020667
Anna-Maija,Finland,4,"('Anna-Maija', 'Finland')",4,163,0.024539877300613498,9,18,0.012307750569371362
Dan,Finland,1,"('Dan', 'Finland')",5,163,0.001226993865030675,9,18,0.0027520966923226106
Colombia,Finland,1,"('Colombia', 'Finland')",17,163,0.00036088054853843375,35,18,0.0007568528704585346
Anna,Finland,4,"('Anna', 'Finland')",7,163,0.014022787028921999,6,18,0.011394762860111072
Anne,Finland,1,"('Anne', 'Finland')",5,163,0.001226993865030675,13,18,0.0022898828628932343
Elina,Finland,2,"('Elina', 'Finland')",2,163,0.012269938650306749,1,18,0.026108681666265246
Emilia,Finland,4,"('Emilia', 'Finland')",2,163,0.049079754601226995,4,18,0.026108681666265246
Anu,Finland,1,"('Anu', 'Finland')",1,163,0.006134969325153374,1,18,0.018461625854057043
Andreas,Finland,1,"('Andreas', 'Finland')",7,163,0.0008764241893076249,16,18,0.0017444596717055487
Anni-Kaisa,Finland,1,"('Anni-Kaisa', 'Finland')",1,163,0.006134969325153374,3,18,0.010658824656517988
Denmark,Paulina Man Kei,1,"('Denmark', 'Paulina Man Kei')",127,1,0.007874015748031496,60,19,0.0026281231626243025
Australia,Paulina Man Kei,2,"('Australia', 'Paulina Man Kei')",853,1,0.004689331770222743,255,19,0.0009838040121951622
Israel,Paulina Man Kei,1,"('Israel', 'Paulina Man Kei')",57,1,0.017543859649122806,31,19,0.005457640498581186
Canada,Paulina Man Kei,3,"('Canada', 'Paulina Man Kei')",1030,1,0.008737864077669903,210,19,0.0014798448809238308
Brazil,Paulina Man Kei,2,"('Brazil', 'Paulina Man Kei')",71,1,0.056338028169014086,65,19,0.00675409776166295
Netherlands,Paulina Man Kei,2,"('Netherlands', 'Paulina Man Kei')",475,1,0.008421052631578947,51,19,0.0029479580716379153
Mexico,Paulina Man Kei,1,"('Mexico', 'Paulina Man Kei')",46,1,0.021739130434782608,29,19,0.006281238510987332
Germany,Paulina Man Kei,1,"('Germany', 'Paulina Man Kei')",428,1,0.002336448598130841,115,19,0.001034075848067466
Finland,Paulina Man Kei,1,"('Finland', 'Paulina Man Kei')",163,1,0.006134969325153374,76,19,0.0020612117104946244
Malaysia,Paulina Man Kei,1,"('Malaysia', 'Paulina Man Kei')",46,1,0.021739130434782608,41,19,0.005282656297193492
France,Paulina Man Kei,1,"('France', 'Paulina Man Kei')",593,1,0.0016863406408094434,150,19,0.000769219390329868
Italy,Paulina Man Kei,1,"('Italy', 'Paulina Man Kei')",219,1,0.0045662100456621,72,19,0.0018269846305856742
Croatia,Paulina Man Kei,1,"('Croatia', 'Paulina Man Kei')",6,1,0.16666666666666666,29,19,0.01739196190134912
New Zealand,Paulina Man Kei,2,"('New Zealand', 'Paulina Man Kei')",146,1,0.0273972602739726,36,19,0.006328860409643687
Austria,Paulina Man Kei,1,"('Austria', 'Paulina Man Kei')",58,1,0.017241379310344827,53,19,0.004137816889384341
Estonia,Paulina Man Kei,1,"('Estonia', 'Paulina Man Kei')",13,1,0.07692307692307693,28,19,0.012024651756097045
Pakistan,Paulina Man Kei,1,"('Pakistan', 'Paulina Man Kei')",47,1,0.02127659574468085,19,19,0.007677104815678661
Colombia,Paulina Man Kei,1,"('Colombia', 'Paulina Man Kei')",17,1,0.058823529411764705,35,19,0.009405128133399417
Lithuania,Paulina Man Kei,1,"('Lithuania', 'Paulina Man Kei')",10,1,0.1,20,19,0.016222142113076255
Denmark,Singapore,2,"('Denmark', 'Singapore')",127,85,0.00037054191755442334,60,60,0.00032082442306000374
Australia,Singapore,22,"('Australia', 'Singapore')",853,85,0.0066754016964347285,255,60,0.0006605306688359429
Peoples R China,Singapore,51,"('Peoples R China', 'Singapore')",994,85,0.030784708249496983,129,60,0.001994330084769097
Israel,Singapore,4,"('Israel', 'Singapore')",57,85,0.003302373581011352,31,60,0.00133246751075229
Canada,Singapore,22,"('Canada', 'Singapore')",1030,85,0.005528269560251285,210,60,0.0006623832368054732
Norway,Singapore,1,"('Norway', 'Singapore')",107,85,0.00010995052226498076,18,60,0.00031907058644482013
Brazil,Singapore,10,"('Brazil', 'Singapore')",71,85,0.016570008285004142,65,60,0.00206124236155722
Oman,Singapore,2,"('Oman', 'Singapore')",5,85,0.009411764705882352,18,60,0.002952049618466984
Belgium,Singapore,3,"('Belgium', 'Singapore')",208,85,0.0005090497737556561,88,60,0.00031050111432839866
Netherlands,Singapore,9,"('Netherlands', 'Singapore')",475,85,0.0020061919504643965,51,60,0.0008097025901313945
Russia,Singapore,2,"('Russia', 'Singapore')",20,85,0.002352941176470588,15,60,0.0016169041669088864
Mexico,Singapore,8,"('Mexico', 'Singapore')",46,85,0.016368286445012786,29,60,0.003067093277892719
Germany,Singapore,4,"('Germany', 'Singapore')",428,85,0.00043980208905992305,115,60,0.00025246669720398825
Finland,Singapore,2,"('Finland', 'Singapore')",163,85,0.000288704438830747,76,60,0.00025161950825913185
India,Singapore,2,"('India', 'Singapore')",122,85,0.0003857280617164899,34,60,0.000434836041737984
Portugal,Singapore,11,"('Portugal', 'Singapore')",114,85,0.012487100103199174,23,60,0.003008092961194485
Malaysia,Singapore,8,"('Malaysia', 'Singapore')",46,85,0.016368286445012786,41,60,0.002579491224572682
Singapore,Singapore,12,"('Singapore', 'Singapore')",85,85,0.019930795847750864,22,60,0.003885754465151861
France,Singapore,6,"('France', 'Singapore')",593,85,0.0007142148596369407,150,60,0.00028170411183780537
Italy,Singapore,7,"('Italy', 'Singapore')",219,85,0.00263228579102874,72,60,0.000780592989073042
Croatia,Singapore,4,"('Croatia', 'Singapore')",6,85,0.03137254901960784,29,60,0.004246198368656547
Japan,Singapore,2,"('Japan', 'Singapore')",24,85,0.00196078431372549,19,60,0.001311482458941056
New Zealand,Singapore,4,"('New Zealand', 'Singapore')",146,85,0.0012892828364222402,36,60,0.0007725866954894664
Austria,Singapore,5,"('Austria', 'Singapore')",58,85,0.005070993914807302,53,60,0.0012627953810763267
Estonia,Singapore,4,"('Estonia', 'Singapore')",13,85,0.014479638009049774,28,60,0.0029357847585005127
Nigeria,Singapore,4,"('Nigeria', 'Singapore')",16,85,0.011764705882352941,20,60,0.0031311214554257476
Cyprus,Singapore,1,"('Cyprus', 'Singapore')",14,85,0.0008403361344537816,7,60,0.0014144964899666776
Egypt,Singapore,2,"('Egypt', 'Singapore')",21,85,0.002240896358543417,38,60,0.0009913875529090036
Kevin,Singapore,1,"('Kevin', 'Singapore')",6,85,0.00196078431372549,4,60,0.0028583097523751473
Hungary,Singapore,2,"('Hungary', 'Singapore')",9,85,0.00522875816993464,28,60,0.0017641870800832106
North Macedonia,Singapore,2,"('North Macedonia', 'Singapore')",6,85,0.00784313725490196,17,60,0.0027729677693590095
Pakistan,Singapore,4,"('Pakistan', 'Singapore')",47,85,0.004005006257822278,19,60,0.001874343454133908
Colombia,Singapore,4,"('Colombia', 'Singapore')",17,85,0.011072664359861591,35,60,0.0022962354657612544
Lithuania,Singapore,4,"('Lithuania', 'Singapore')",10,85,0.018823529411764704,20,60,0.003960590171906697
Paulina Man Kei,Singapore,2,"('Paulina Man Kei', 'Singapore')",1,85,0.047058823529411764,9,60,0.009335200560186732
Patrick,Singapore,1,"('Patrick', 'Singapore')",4,85,0.0029411764705882353,5,60,0.0031311214554257476
Fidel,Singapore,2,"('Fidel', 'Singapore')",1,85,0.047058823529411764,21,60,0.006111323313521409
Min,Singapore,1,"('Min', 'Singapore')",5,85,0.002352941176470588,5,60,0.0028005601680560197
Jingqiu,Singapore,2,"('Jingqiu', 'Singapore')",4,85,0.011764705882352941,23,60,0.002919785812368919
Romania,Singapore,2,"('Romania', 'Singapore')",8,85,0.0058823529411764705,13,60,0.0027461751819054486
Biying,Singapore,1,"('Biying', 'Singapore')",1,85,0.011764705882352941,4,60,0.007001400420140049
Kwong Sin,Singapore,1,"('Kwong Sin', 'Singapore')",1,85,0.011764705882352941,3,60,0.008084520834544433
Asghar,Singapore,1,"('Asghar', 'Singapore')",2,85,0.0058823529411764705,2,60,0.007001400420140049
Brigitte,Singapore,2,"('Brigitte', 'Singapore')",3,85,0.01568627450980392,32,60,0.0028583097523751473
Abdulgawi Salim,Singapore,2,"('Abdulgawi Salim', 'Singapore')",2,85,0.023529411764705882,33,60,0.0034472512666334607
Malta,Singapore,2,"('Malta', 'Singapore')",2,85,0.023529411764705882,20,60,0.004428074427700476
Luigina,Singapore,2,"('Luigina', 'Singapore')",2,85,0.023529411764705882,22,60,0.0042220033092074906
Jian,Singapore,2,"('Jian', 'Singapore')",4,85,0.011764705882352941,26,60,0.0027461751819054486
Marko,Singapore,2,"('Marko', 'Singapore')",2,85,0.023529411764705882,19,60,0.004543108504242547
Jimmy,Singapore,1,"('Jimmy', 'Singapore')",1,85,0.011764705882352941,2,60,0.009901475429766743
Audrey,Singapore,1,"('Audrey', 'Singapore')",1,85,0.011764705882352941,3,60,0.008084520834544433
Cathy Yang,Singapore,1,"('Cathy Yang', 'Singapore')",1,85,0.011764705882352941,4,60,0.007001400420140049
Remus,Singapore,1,"('Remus', 'Singapore')",1,85,0.011764705882352941,2,60,0.009901475429766743
Sandy,Singapore,1,"('Sandy', 'Singapore')",1,85,0.011764705882352941,1,60,0.014002800840280098
Lilian,Singapore,1,"('Lilian', 'Singapore')",1,85,0.011764705882352941,2,60,0.009901475429766743
Erin,Singapore,1,"('Erin', 'Singapore')",1,85,0.011764705882352941,3,60,0.008084520834544433
Fong,Singapore,1,"('Fong', 'Singapore')",1,85,0.011764705882352941,2,60,0.009901475429766743
Oyku,Singapore,1,"('Oyku', 'Singapore')",1,85,0.011764705882352941,3,60,0.008084520834544433
Mingpeng,Singapore,1,"('Mingpeng', 'Singapore')",1,85,0.011764705882352941,2,60,0.009901475429766743
Kazakhstan,Singapore,1,"('Kazakhstan', 'Singapore')",2,85,0.0058823529411764705,4,60,0.0049507377148833714
Denmark,Greece,1,"('Denmark', 'Greece')",127,29,0.00027151778441487917,60,8,0.0007521050796692784
George,Greece,1,"('George', 'Greece')",6,29,0.005747126436781609,9,8,0.00893427112364829
Cyprus,Greece,3,"('Cyprus', 'Greece')",14,29,0.022167487684729065,7,8,0.019895929090398414
Emmanuella,Greece,2,"('Emmanuella', 'Greece')",1,29,0.13793103448275862,2,8,0.09284766908852593
Greece,Greece,6,"('Greece', 'Greece')",29,29,0.04280618311533888,13,8,0.02028787604877766
Dimitrios,Greece,1,"('Dimitrios', 'Greece')",1,29,0.034482758620689655,5,8,0.029361010975735173
Christos,Greece,1,"('Christos', 'Greece')",2,29,0.017241379310344827,3,8,0.02680281337094487
Charalampos,Greece,1,"('Charalampos', 'Greece')",1,29,0.034482758620689655,3,8,0.03790490217894517
Denmark,Friederike,1,"('Denmark', 'Friederike')",127,1,0.007874015748031496,60,1,0.011455723277057845
Denmark,Mette,2,"('Denmark', 'Mette')",127,2,0.015748031496062992,60,1,0.01620083922520836
Denmark,Esben Rahbek Gjerdrum,2,"('Denmark', 'Esben Rahbek Gjerdrum')",127,2,0.015748031496062992,60,1,0.01620083922520836
Denmark,Eric,1,"('Denmark', 'Eric')",127,3,0.0026246719160104987,60,1,0.006613964917771209
Denmark,Throstur Olaf,2,"('Denmark', 'Throstur Olaf')",127,3,0.010498687664041995,60,3,0.0076371488513718964
Iceland,Throstur Olaf,3,"('Iceland', 'Throstur Olaf')",5,3,0.6,6,3,0.18257418583505536
Audur Arna,Throstur Olaf,1,"('Audur Arna', 'Throstur Olaf')",1,3,0.3333333333333333,4,3,0.16666666666666666
Denmark,Vlad,1,"('Denmark', 'Vlad')",127,2,0.003937007874015748,60,3,0.004676779443885948
Throstur Olaf,Vlad,2,"('Throstur Olaf', 'Vlad')",3,2,0.6666666666666666,2,3,0.3333333333333333
Iceland,Vlad,2,"('Iceland', 'Vlad')",5,2,0.4,6,3,0.14907119849998599
Denmark,Iceland,2,"('Denmark', 'Iceland')",127,5,0.006299212598425197,60,2,0.007245235560022184
Audur Arna,Iceland,1,"('Audur Arna', 'Iceland')",1,5,0.2,4,2,0.15811388300841897
Denmark,Romania,1,"('Denmark', 'Romania')",127,8,0.000984251968503937,60,28,0.0007654177075078869
Peoples R China,Romania,6,"('Peoples R China', 'Romania')",994,8,0.004527162977867203,129,28,0.0011195389141793624
Canada,Romania,2,"('Canada', 'Romania')",1030,8,0.0004854368932038835,210,28,0.00028732785239611776
Brazil,Romania,2,"('Brazil', 'Romania')",71,8,0.007042253521126761,65,28,0.001967071444191381
Oman,Romania,2,"('Oman', 'Romania')",5,8,0.1,18,28,0.014085904245475277
Belgium,Romania,2,"('Belgium', 'Romania')",208,8,0.002403846153846154,88,28,0.0009877180331890844
Netherlands,Romania,1,"('Netherlands', 'Romania')",475,8,0.0002631578947368421,51,28,0.00042928340290744317
Mexico,Romania,4,"('Mexico', 'Romania')",46,8,0.043478260869565216,29,28,0.0073174214203711755
Portugal,Romania,4,"('Portugal', 'Romania')",114,8,0.017543859649122806,23,28,0.005219388670016825
Malaysia,Romania,2,"('Malaysia', 'Romania')",46,8,0.010869565217391304,41,28,0.0030770541731479474
France,Romania,2,"('France', 'Romania')",593,8,0.0008431703204047217,150,28,0.0004480567354605892
Italy,Romania,2,"('Italy', 'Romania')",219,8,0.00228310502283105,72,28,0.0010641863421641602
Nigeria,Romania,3,"('Nigeria', 'Romania')",16,8,0.0703125,20,28,0.01120526821250994
Egypt,Romania,2,"('Egypt', 'Romania')",21,8,0.023809523809523808,38,28,0.004730472703803727
Hungary,Romania,2,"('Hungary', 'Romania')",9,8,0.05555555555555555,28,28,0.008417937871268422
North Macedonia,Romania,2,"('North Macedonia', 'Romania')",6,8,0.08333333333333333,17,28,0.013231403100624078
Dan,Romania,1,"('Dan', 'Romania')",5,8,0.025,9,28,0.009960238411119947
Jingqiu,Romania,2,"('Jingqiu', 'Romania')",4,8,0.125,23,28,0.01393195531438382
Alina Beattrice,Romania,1,"('Alina Beattrice', 'Romania')",1,8,0.125,2,28,0.0472455591261534
Brigitte,Romania,2,"('Brigitte', 'Romania')",3,8,0.16666666666666666,32,28,0.013638618139749523
Abdulgawi Salim,Romania,2,"('Abdulgawi Salim', 'Romania')",2,8,0.25,33,28,0.016448792373994225
Malta,Romania,2,"('Malta', 'Romania')",2,8,0.25,20,28,0.021128856368212913
Luigina,Romania,2,"('Luigina', 'Romania')",2,8,0.25,22,28,0.020145574100634507
Jian,Romania,2,"('Jian', 'Romania')",4,8,0.125,26,28,0.013103560459023979
Marko,Romania,2,"('Marko', 'Romania')",2,8,0.25,19,28,0.021677749238103
Abdullah Hasan,Romania,1,"('Abdullah Hasan', 'Romania')",1,8,0.125,3,28,0.03857583749052298
Ogeday,Romania,1,"('Ogeday', 'Romania')",1,8,0.125,2,28,0.0472455591261534
Ahmed Mohammed Sayed,Romania,1,"('Ahmed Mohammed Sayed', 'Romania')",1,8,0.125,2,28,0.0472455591261534
Denmark,Robert,1,"('Denmark', 'Robert')",127,13,0.0006056935190793458,60,12,0.0009171919094286177
Australia,Robert,3,"('Australia', 'Robert')",853,13,0.0008116151140770133,255,12,0.0005150084440189196
Peoples R China,Robert,1,"('Peoples R China', 'Robert')",994,13,7.738740133106331e-05,129,12,0.00022358859837875522
Canada,Robert,1,"('Canada', 'Robert')",1030,13,7.468259895444362e-05,210,12,0.00017215095691296362
Netherlands,Robert,1,"('Netherlands', 'Robert')",475,13,0.00016194331983805668,51,12,0.0005144057422980841
Christopher,Robert,1,"('Christopher', 'Robert')",5,13,0.015384615384615385,4,12,0.01790287185098582
Dennis,Robert,1,"('Dennis', 'Robert')",1,13,0.07692307692307693,2,12,0.05661385170722979
Lebanon,Robert,1,"('Lebanon', 'Robert')",39,13,0.0019723865877712033,22,12,0.002733342517379621
